22.077789150460593, 139.32611311672684
24.165813715455474, 136.9193742478941
25.153374233128833, 139.68712394705173
28.404907975460116, 145.5836341756919
31.533742331288334, 149.37424789410346
35.0920245398773, 152.92418772563175
39.75460122699387, 157.13598074608905
44.11042944785275, 160.74608904933814
53.25153374233129, 165.5595667870036
58.28220858895706, 167.66546329723224
63.4355828220859, 169.41034897713598
70.42944785276072, 171.57641395908544
77.91411042944786, 173.32129963898916
86.38036809815952, 174.82551143200962
93.00613496932516, 175.7882069795427
143.1085043988269, 174.11167512690355
217.0087976539589, 175.83756345177665
312.8054740957966, 172.28426395939087
352.4926686217009, 167.41116751269035
474.2913000977517, 154.41624365482232
544.0860215053763, 137.36040609137055
574.1935483870967, 129.9492385786802
650.830889540567, 153.1979695431472
756.2072336265885, 157.86802030456852
789.0518084066471, 156.3451776649746
802.7370478983382, 130.55837563451777
810.9481915933528, 155.63451776649745
857.4780058651025, 158.57868020304568
